INDEX	ID	Name_corCOP	date_corCOP	periode_corCOP	periode_corCOP_2decades	classification_corCOP	mean_petals_binary_less10	mean_petals_binary_more25	mean_petals	CoderemonteeHarmonise3years	codenumremonteeHarmonise3years	codenumremonteeAvg3years	IDJeremyYear1	coderemonteeYear1	codenumremonteeYear1	IDJeremyYear2	coderemonteeYear2	codenumremonteeYear2	IDJeremyYear3	coderemonteeYear3	codenumremonteeYear3	2phenylethanol	geraniol	35dimethoxytoluene	EEfarnesol	2phenylethanol_binary10	geraniol_binary10	35dimethoxytoluene_binary0p1	2phenylethanol_binary100	geraniol_binary50	35dimethoxytoluene_binary0p1	TN2014	TN2015	TN2016	PCo1	PCo2	PCo3	PCo4	PCo5	Name2	Nb_acicules_branch_binaryTatiana	Nb_prickles_branch_binaryTatiana	uper_leaf_shine_binaryTatiana	Plant_Type_BuissonnantOuAutre	Plant_Type_ArbustifOuAutre	Shape2014_CylindriqueOuNon	Shape2014_ConiqueOuNon	Shape2014_SpheriqueOuNon	shape_corolla_FlatOrNot	shape_corolla_EnCoupeOuPas	shape_corolla_GlobuleuseOuPas	shape_corolla_AquartiersOuPas	shape_corolla_ImbriqueeOuPas	color_distribution_UnicolorOrNot	main_petal_color_redpinkpurple_vs_other	main_petal_color_white_vs_other	main_petal_color_rose_vs_other	main_petal_color_purple_vs_other	Shape_2012	Shape_2013	Shape_2014	Shape_across_year	Plant_Type	Nb_acicules_branch	Nb_prickles_branch	uper_leaf_shine	shape_corolla	size_corolla	nb_flowers_per_inflorescence	color_distribution	unicolor_yesorno	main_petal_color	PCo1_2	PCo2_2	PCo3_2	PCo4_2	PCo5_2
47	desprez_a_fleur_jaune_B10	desprez_a_fleur_jaune	1835	[1830-1839]	[1830-1849]	N	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-182.5912705	-35.91658919	18.01104554	95.2732681	-99.25525959	desprez_a_fleur_jaune_B10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-182.5912705	-35.91658919	18.01104554	95.2732681	-99.25525959
48	deuil_de_paul_fontaine_B11	deuil_de_paul_fontaine	1873	[1870-1879]		M	NA	NA	NA	RF	3	3	NA	NA	NA	RF70	RF	3	RF95	RF	3	125.267	19.69	0	0.886667	1	1	0	1	0	1	5	4	4	18.18259205	7.14327095	48.61139404	-40.5699511	0.169478179	deuil_de_paul_fontaine_B11	1	1	0	0	1	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	NA	7	7	7	2	NA	NA	3	NA	NA	NA	18.18259205	7.14327095	48.61139404	-40.5699511	0.169478179
49	dona_sol_A1	dona_sol	1842	[1840-1849]	[1830-1849]	Hgal	0	1	54.2	NR	1	1	NR169	NR	1	NR241	NR	1	NR251	NR	1	307.447	144.64	0	0.52	1	1	0	1	1	1	0	1	0	143.2999309	82.06290795	75.49885638	11.17663168	19.70693792	dona_sol_A1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	7	3	2	3	3	3	unicolor	1	pink	143.2999309	82.06290795	75.49885638	11.17663168	19.70693792
50	duc_d_anjou_B12	duc_d_anjou	1862	[1860-1869]	[1850-1869]	HP	NA	NA	NA	NR	1	1	NR5	NR	1	NR7	NR	1	NR39	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	148.9254874	71.71459386	65.293086	9.896334364	34.49136874	duc_d_anjou_B12	1	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	1	1	2	NA	5	7	3	2	9	3	3	unicolor	1	pink	148.9254874	71.71459386	65.293086	9.896334364	34.49136874
51	duc_de_cambridge_B6	duc_de_cambridge	1840	uncertain	NA	NA	0	1	209.6	NR	1	1	NR18	NR	1	NR23	NR	1	NR183	NR	1	408.69	42.43	0	0	1	1	0	1	0	0	4	2	0	35.73675421	13.15933676	3.622305498	-56.17585044	-16.32762971	duc_de_cambridge_B6	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	3	3	2	NA	5	5	3	2	11	5	3	unicolor	1	pink	35.73675421	13.15933676	3.622305498	-56.17585044	-16.32762971
52	duchesse_de_montebello_H7	duchesse_de_montebello	1824	[1820-1829]	[<1800-1829]	NA	0	1	110.6	NR	1	1	NR84	NR	1	NR108	NR	1	NR100	NR	1	643.393	63.18	0	4.7	1	1	0	1	1	1	1	1	0	144.341745	81.36257682	74.20063879	9.407595331	32.30102745	duchesse_de_montebello_H7	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	0	NA	3	3	3	5	3	1	2	11	5	3	unicolor	1	white	144.341745	81.36257682	74.20063879	9.407595331	32.30102745
53	duchesse_de_portland_C2	duchesse_de_portland	1799	<1800	[<1800-1829]	P	NA	NA	NA	NR	1	1	NR43	NR	1	NR60	NR	1	NR61	NR	1	398.67	174.663	0	0.653333	1	1	0	1	1	1	0	0	0	144.4936583	18.7784379	29.21692171	-1.874099926	-33.08820074	duchesse_de_portland_C2	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	2	1	NA	5	5	3	2	1	5	3	unicolor	1	purple	144.4936583	18.7784379	29.21692171	-1.874099926	-33.08820074
54	duchesse_de_verneuil_A7	duchesse_de_verneuil	1856	[1850-1859]	[1850-1869]	M	0	1	33.4	NR	1	1	NR16	NR	1	NR21	NR	1	NR15	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	152.631646	56.26948527	61.47515673	2.116834694	16.27971813	duchesse_de_verneuil_A7	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	3	1	1	NA	5	7	5	2	11	5	3	unicolor	1	pink	152.631646	56.26948527	61.47515673	2.116834694	16.27971813
55	duchesse_du_berry_C1	duchesse_du_berry	1818	[1810-1819]	[<1800-1829]	NA	0	1	88	NR	1	1	NR153	NR	1	NR220	NR	1	NR228	NR	1	317.827	114.823	0	0.735714	1	1	0	1	1	1	0	0	0	149.7515664	76.63357166	74.00350729	7.967917765	32.87946085	duchesse_du_berry_C1	1	1	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	0	2	1	1	NA	5	7	5	2	11	3	3	unicolor	1	pink	149.7515664	76.63357166	74.00350729	7.967917765	32.87946085
56	enfant_de_france_B10	enfant_de_france	1857	[1860-1869]	[1850-1869]	HP	0	1	179	R	2	2.5	NA	NA	NA	R32	R	2	RF47	RF	3	236.33	34.5633	3.23333	0	1	1	1	1	0	0	4	4	4	30.1967535	5.224052935	80.20225513	92.86258191	31.57734821	enfant_de_france_B10	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	NA	3	2	NA	7	3	1	3	11	5	1	unicolor	1	pink	30.1967535	5.224052935	80.20225513	92.86258191	31.57734821
57	ernest_morel_C3	ernest_morel	1898	[1890-1899]	[1890-1909]	HP	0	1	68.2	RF	3	2.66	RF56	RF	3	R92	R	2	RF107	RF	3	65.7467	29.2533	0.0633333	0.583333	1	1	0	0	0	1	3	3	1	-90.22275987	-117.6097713	72.34954268	-113.3455754	12.65520488	ernest_morel_C3	1	0	1	NA	NA	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	NA	5	3	3	11	5	1	unicolor	1	pink	-90.22275987	-117.6097713	72.34954268	-113.3455754	12.65520488
58	ernst_dorell_F11	ernst_dorell	1887	[1880-1889]	[1870-1889]	Hmult	0	1	99.4	NR	1	1	NR26	NR	1	NR37	NR	1	NR35	NR	1	440.96	49.6567	0	0.213333	1	1	0	1	0	1	0	0	0	-62.78260197	82.16095756	-45.35538558	-64.09866766	-28.31466479	ernst_dorell_F11	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	2	3	3	NA	5	3	5	2	11	5	3	unicolor	1	pink	-62.78260197	82.16095756	-45.35538558	-64.09866766	-28.31466479
59	etoile_de_lyon_G11	etoile_de_lyon	1881	[1880-1889]	[1870-1889]	T	0	1	102	R	2	2	NA	NA	NA	R8	R	2	R10	R	2	0	0	9.09	0	0	0	1	0	0	0	3	1	1	-203.4675158	-146.360826	113.9790231	179.3525291	44.67653752	etoile_de_lyon_G11	0	0	1	1	0	0	1	0	0	0	1	0	0	1	NA	NA	NA	NA	NA	2	2	2	5	3	3	3	7	5	1	unicolor	1	NA	-203.4675158	-146.360826	113.9790231	179.3525291	44.67653752
60	eugene_furst_C12	eugene_furst	1875	[1870-1879]	[1870-1889]	HP	0	1	53	RF	3	3	RF48	RF	3	RF72	RF	3	NA	NA	NA	89.1933	27.5733	0	0.696667	1	1	0	0	0	1	5	1	1	-135.6887283	-138.7577132	65.41007157	-145.2229325	33.80535492	eugene_furst_C12	0	1	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	2	1	1	NA	7	3	5	2	3	3	NA	unicolor	1	red	-135.6887283	-138.7577132	65.41007157	-145.2229325	33.80535492
61	euphrosine_G10	euphrosine	1895	[1890-1899]	[1890-1909]	Hmult	0	0	10	NR	1	1.33	NR45	NR	1	NR62	NR	1	R24	R	2	168.287	27.26	0	0	1	1	0	1	0	0	1	1	0	-201.5502012	151.7333885	-166.6097886	-73.32092059	46.2282974	euphrosine_G10	0	0	1	1	0	0	0	1	1	1	0	0	0	1	1	0	1	0	2	3	3	NA	5	3	3	3	3	1	7	unicolor	1	pink	-201.5502012	151.7333885	-166.6097886	-73.32092059	46.2282974
62	fatinitza_A3	fatinitza	1886	[1880-1889]	[1870-1889]	Hmult	1	0	5	NA	NA	2.33	NR37	NR	1	RF21	RF	3	NR54	NR	1	0	0	0	0	0	0	0	0	0	0	4	5	3	-182.8709506	41.27492377	-56.30808273	67.82808025	59.89973214	fatinitza_A3	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	1	0	2	2	2	2	7	3	1	3	3	3	5	variable	0	pink	-182.8709506	41.27492377	-56.30808273	67.82808025	59.89973214
63	francois_arago_C6	francois_arago	1858	[1850-1859]	[1850-1869]	HP	0	1	55.2	RF	3	3	RF55	RF	3	RF79	RF	3	RF106	RF	3	214.673	38.21	0.0366667	0	1	1	0	1	0	0	3	3	2	-131.001037	-125.9758325	62.6356776	-81.66550154	31.44962362	francois_arago_C6	0	0	1	0	1	1	0	0	0	0	0	0	1	1	1	0	1	0	2	2	1	NA	7	3	3	3	11	5	3	unicolor	1	pink	-131.001037	-125.9758325	62.6356776	-81.66550154	31.44962362
64	francois_foucard_C7	francois_foucard	1900	[1900-1909]	[1890-1909]	Hwich	0	1	88.8	R	2	2.33	R14	R	2	R14	R	2	RF21	RF	3	0.33	0.226667	0	26.7567	0	0	0	0	0	1	0	0	0	-167.477563	45.6750527	-46.07160698	135.2799271	30.21399301	francois_foucard_C7	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	3	3	3	3	5	3	1	4	9	5	7	unicolor	1	white	-167.477563	45.6750527	-46.07160698	135.2799271	30.21399301
65	fulgens_gallique_D1	fulgens_gallique	1828	[1820-1829]	[<1800-1829]	NA	0	1	62	NR	1	1	NA	NA	NA	NR215	NR	1	NR221	NR	1	538.04	133.32	0	0	1	1	0	1	1	0	4	3	2	-42.7414312	-6.959081845	51.25841157	30.43627268	5.251381528	fulgens_gallique_D1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	1	0	2	3	3	NA	5	5	3	3	7	5	3	unicolor	1	pink	-42.7414312	-6.959081845	51.25841157	30.43627268	5.251381528
66	gaspard_monge_B8	gaspard_monge	1854	[1850-1859]	[1850-1869]	C	0	1	113.6	NR	1	1	NR23	NR	1	NR32	NR	1	NR30	NR	1	456.187	61.3033	0	1.22333	1	1	0	1	1	1	2	1	0	3.818284363	20.70896753	12.26736437	-40.35864347	-29.23381397	gaspard_monge_B8	0	0	0	1	0	0	1	0	0	0	1	0	0	1	1	0	1	0	2	2	2	2	5	3	1	2	7	5	3	unicolor	1	pink	3.818284363	20.70896753	12.26736437	-40.35864347	-29.23381397
67	geant_des_batailles_C8	geant_des_batailles	1846	[1840-1849]	[1830-1849]	HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-120.1364757	-77.24791094	55.40352297	-98.95398974	19.91319915	geant_des_batailles_C8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-120.1364757	-77.24791094	55.40352297	-98.95398974	19.91319915
68	general_jacqueminot_C9	general_jacqueminot	1853	[1850-1859]	[1850-1869]	HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-92.7816724	-104.0111562	50.2488071	-128.4759213	4.643177482	general_jacqueminot_C9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-92.7816724	-104.0111562	50.2488071	-128.4759213	4.643177482
69	general_kleber_B7	general_kleber	1856	[1850-1859]	[1850-1869]	M	0	1	66.2	NR	1	1	NR15	NR	1	NR20	NR	1	NR14	NR	1	179.08	223.037	0	5.11333	1	1	0	1	1	1	0	0	0	144.6086766	60.65818547	52.81379598	11.52834414	16.81035695	general_kleber_B7	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	1	1	NA	5	7	5	2	1	5	3	unicolor	1	pink	144.6086766	60.65818547	52.81379598	11.52834414	16.81035695
70	geschwind_s_orden_D9	geschwind_s_orden	1886	[1880-1889]	[1870-1889]	Hmult	0	1	100.2	NR	1	1	NR32	NR	1	NR48	NR	1	NR49	NR	1	407.387	7.59667	0	0	1	0	0	1	0	0	4	4	5	33.84811283	-52.96734206	-48.77594931	-21.89081503	-52.07279606	geschwind_s_orden_D9	0	0	0	1	0	0	1	0	0	0	0	1	0	1	1	0	1	0	2	2	2	2	5	3	1	2	9	5	5	unicolor	1	pink	33.84811283	-52.96734206	-48.77594931	-21.89081503	-52.07279606
71	gilda_A6	gilda	1887	[1880-1889]	[1870-1889]	Hmult	0	1	103.4	NR	1	1.33	NR2	NR	1	NR2	NR	1	R2	R	2	389.723	3.54	0	0	1	0	0	1	0	0	3	3	4	-20.03500639	62.61217061	-37.43510907	-47.46088925	24.66949258	gilda_A6	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	2	2	NA	9	3	1	2	11	3	3	unicolor	1	pink	-20.03500639	62.61217061	-37.43510907	-47.46088925	24.66949258
72	gloire_de_dijon_C11	gloire_de_dijon	1850	[1850-1859]	[1850-1869]	T	NA	NA	NA	R	2	2	NA	NA	NA	NA	NA	NA	R81	R	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	-104.6557732	-65.12367752	65.58909159	67.65217886	12.87769683	gloire_de_dijon_C11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-104.6557732	-65.12367752	65.58909159	67.65217886	12.87769683
73	gloire_de_ducher_C12	gloire_de_ducher	1865	[1860-1869]	[1850-1869]	HP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0	NA	-135.5488531	-76.89754197	44.30370495	-106.1541808	7.733438587	gloire_de_ducher_C12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-135.5488531	-76.89754197	44.30370495	-106.1541808	7.733438587
74	gloire_des_rosomanes_D1	gloire_des_rosomanes	1825	[1820-1829]	[<1800-1829]	Ch	NA	NA	NA	RF	3	3	RF16	RF	3	RF34	RF	3	RF44	RF	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	1	-88.98761968	-52.30979791	-22.5417223	40.06564632	-63.36592416	gloire_des_rosomanes_D1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	0	1	0	1	1	2	NA	7	3	1	3	3	3	1	unicolor	1	pink	-88.98761968	-52.30979791	-22.5417223	40.06564632	-63.36592416
75	himmelsauge_A12	himmelsauge	1893	[1890-1899]	[1890-1909]	Hset	0	1	105.8	NR	1	1	NR133	NR	1	NR190	NR	1	NR189	NR	1	201.498	105.76	0	0.024	1	1	0	1	1	0	0	0	0	-6.803593876	138.077276	-65.3212506	-24.99976188	42.59611588	himmelsauge_A12	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	2	2	3	NA	5	5	5	2	11	3	3	unicolor	1	purple	-6.803593876	138.077276	-65.3212506	-24.99976188	42.59611588
76	hippolyte.D7	hippolyte	unknown	unknown	NA	Hgal	0	1	105.3333333	NR	1	1	NR12	NR	1	NR17	NR	1	NR12	NR	1	135.913	98.0867	0	2.19333	1	1	0	1	1	1	0	0	0	5.896730001	78.17488958	2.083093217	-24.2916782	28.91673066	hippolyte.D7	0	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	3	3	3	3	5	3	1	2	11	3	5	unicolor	1	purple	5.896730001	78.17488958	2.083093217	-24.2916782	28.91673066
77	hovyn_de_tronchere_D3	hovyn_de_tronchere	1898	[1890-1899]	[1890-1909]	T	0	1	96.5	RF	3	3	NA	NA	NA	NA	NA	NA	RF17	RF	3	0	0	31.23	0	0	0	1	0	0	0	2	0	1	-194.5153023	-115.1143831	92.66111825	177.904015	39.17425129	hovyn_de_tronchere_D3	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	NA	NA	2	2	7	3	3	2	11	3	1	unicolor	1	white	-194.5153023	-115.1143831	92.66111825	177.904015	39.17425129
78	horace_vernet.E7	horace_vernet	1866	[1860-1869]	[1850-1869]	HP	0	1	111.2	NR	1	1	NR6	NR	1	NR8	NR	1	NR4	NR	1	375.797	51.5386	0	0.344286	1	1	0	1	1	1	0	0	0	129.4446836	21.04858961	26.23487147	4.900595868	-56.97190434	horace_vernet.E7	1	1	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	5	5	5	2	11	5	5	unicolor	1	pink	129.4446836	21.04858961	26.23487147	4.900595868	-56.97190434
79	hume_s_blush_tea_scented_china_C7	hume_s_blush_tea_scented_china	unknown	unknown	NA	T	0	1	39.4	RF	3	3	RF3	RF	3	RF4	RF	3	RF7	RF	3	0.14	19.4167	9.40333	0	0	1	1	0	0	0	0	0	0	-244.4056917	-86.30331373	49.21404611	76.82778709	49.67779946	hume_s_blush_tea_scented_china_C7	0	0	1	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	3	3	4	3	3	1	unicolor	1	pink	-244.4056917	-86.30331373	49.21404611	76.82778709	49.67779946
80	hybride_de_rosa_wichurana_H12	hybride_de_rosa_wichurana	unknown	unknown	NA	NA	1	0	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-146.3629762	157.7971304	-145.1525705	-14.35047727	62.49987946	hybride_de_rosa_wichurana_H12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-146.3629762	157.7971304	-145.1525705	-14.35047727	62.49987946
81	imperatrice_josephine_E9	imperatrice_josephine	1815	[1810-1819]	[<1800-1829]	Hgal	0	1	47.33333333	NR	1	1	NR88	NR	1	NR118	NR	1	NR112	NR	1	325.58	6.18	0	0	1	0	0	1	0	0	3	0	1	155.8534354	19.58178278	11.90590703	12.49233483	18.3858585	imperatrice_josephine_E9	0	0	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	1	2	2	NA	5	3	3	2	3	5	3	unicolor	1	pink	155.8534354	19.58178278	11.90590703	12.49233483	18.3858585
82	indigo_D3	indigo	1845	[1840-1849]	[1830-1849]	P	0	1	81.8	R	2	2.33	RF49	RF	3	R85	R	2	R105	R	2	322.426	18.14	0	1.4	1	1	0	1	0	1	0	0	0	147.2169453	60.88683468	60.759448	7.046806254	9.912991317	indigo_D3	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	1	2	2	3	NA	5	7	3	2	11	3	3	unicolor	1	purple	147.2169453	60.88683468	60.759448	7.046806254	9.912991317
83	jacques_cartier_blanc_G1	jacques_cartier_blanc	2001	unknown	NA	P	0	1	164	R	2	1.66	R51	R	2	R65	R	2	NR220	NR	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	1	24.48217792	76.92810952	25.72266486	2.53135576	-44.88642207	jacques_cartier_blanc_G1	1	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	0	1	2	2	NA	5	7	3	2	11	5	3	unicolor	1	pink	24.48217792	76.92810952	25.72266486	2.53135576	-44.88642207
84	janet_s_pride_D2	janet_s_pride	1894	[1890-1899]	[1890-1909]	Heg	0	0	16	NR	1	1	NR182	NR	1	NR257	NR	1	NR261	NR	1	91.2433	55.2	0	1.41667	1	1	0	0	1	1	4	0	0	119.6509158	94.01847498	61.15376425	23.41182465	21.66487968	janet_s_pride_D2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	2	3	NA	5	3	5	2	1	5	5	bicolor	0	white	119.6509158	94.01847498	61.15376425	23.41182465	21.66487968
85	jean_bach_sisley_D4	jean_bach_sisley	1898	[1890-1899]	[1890-1909]	Ch	0	1	31	RF	3	2.66	RF23	RF	3	RF46	RF	3	R66	R	2	0	0	20.3967	0	0	0	1	0	0	0	2	0	0	-215.6964794	-77.12346978	43.21106084	120.471071	46.55077236	jean_bach_sisley_D4	0	0	1	NA	NA	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	NA	3	3	4	11	5	1	unicolor	1	pink	-215.6964794	-77.12346978	43.21106084	120.471071	46.55077236
86	jeanne_d_arc_G2	jeanne_d_arc	1909	[1900-1909]	[1890-1909]	Pol	0	0	14	RF	3	3	RF24	RF	3	RF47	RF	3	RF62	RF	3	588.26	1.71667	0	0	1	0	0	1	0	0	3	0	0	-162.9380905	144.3832897	-149.5258647	-13.07501072	71.69168684	jeanne_d_arc_G2	0	0	1	1	0	0	0	1	1	1	0	0	0	1	0	1	0	0	3	3	3	3	5	3	3	3	3	1	7	unicolor	1	white	-162.9380905	144.3832897	-149.5258647	-13.07501072	71.69168684
87	jenny_duval_G8	jenny_duval	1842	[1840-1849]	[1830-1849]	Hgal	0	1	50	NR	1	1	NR76	NR	1	NR98	NR	1	NR92	NR	1	183.623	71.1633	0	11.39	1	1	0	1	1	1	2	0	0	148.060744	76.93918669	72.49646034	8.893243978	33.74701538	jenny_duval_G8	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	3	1	3	NA	5	3	5	2	11	5	3	unicolor	1	pink	148.060744	76.93918669	72.49646034	8.893243978	33.74701538
88	jersey_beauty_F1	jersey_beauty	1899	[1890-1899]	[1890-1909]	Hwich	1	0	5	NA	NA	1.5	NA	NA	NA	NR251	NR	1	R100	R	2	27.6867	2.62333	3.85333	13.22	1	0	1	0	0	1	0	1	0	-136.9171887	49.77471905	-48.93504916	120.2522664	47.56483611	jersey_beauty_F1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	NA	2	1	NA	9	3	3	4	3	3	3	mixed	0	white	-136.9171887	49.77471905	-48.93504916	120.2522664	47.56483611
89	julie_de_mersan_C7	julie_de_mersan	1854	[1850-1859]	[1850-1869]	M	0	1	64.6	NR	1	1	NR54	NR	1	NR72	NR	1	NR69	NR	1	270.394	76.09	0	3.226	1	1	0	1	1	1	4	1	0	90.41111067	10.35509557	69.64603422	-42.82850393	4.004817706	julie_de_mersan_C7	1	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	1	0	2	3	3	NA	5	7	5	2	11	5	3	unicolor	1	pink	90.41111067	10.35509557	69.64603422	-42.82850393	4.004817706
90	la_belle_distinguee_E1	la_belle_distinguee	unknown	unknown	NA	Heg	0	1	48.6	NR	1	1	NR175	NR	1	NR250	NR	1	NR257	NR	1	401.743	129.197	0	4.77	1	1	0	1	1	1	1	0	0	156.5435163	3.533562297	2.101387199	10.68951143	15.03123261	la_belle_distinguee_E1	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	1	0	2	2	2	2	5	5	5	2	3	3	5	unicolor	1	pink	156.5435163	3.533562297	2.101387199	10.68951143	15.03123261
91	la_biche_E6	la_biche	1832	[1830-1839]	[1830-1849]	N	0	1	44.75	RF	3	3	NA	NA	NA	RF3	RF	3	RF4	RF	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	0	-208.5753525	-85.62655094	40.38642174	38.12791829	36.36777707	la_biche_E6	NA	NA	NA	NA	NA	0	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-208.5753525	-85.62655094	40.38642174	38.12791829	36.36777707
92	la_caille_A2	la_caille	1857	[1850-1859]	[1850-1869]	M	0	1	68.4	NR	1	1	NR115	NR	1	NR159	NR	1	NR152	NR	1	73.28	31.03	0	6.61667	1	1	0	0	0	1	1	0	0	32.17870208	-22.04994224	37.20400994	-63.38421049	-3.351252651	la_caille_A2	1	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	1	2	2	NA	5	7	5	2	7	5	3	unicolor	1	purple	32.17870208	-22.04994224	37.20400994	-63.38421049	-3.351252651
93	la_favorite_A10	la_favorite	1899	[1890-1899]	[1890-1909]	HT	0	1	79.2	RF	3	3	RF43	RF	3	R78	R	2	RF92	RF	3	246.467	0.1	5.30667	0	1	0	1	1	0	0	2	5	3	-111.7238318	-113.5927654	75.56269903	54.13208208	20.47993894	la_favorite_A10	0	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	2	2	2	2	7	3	3	3	3	3	1	unicolor	1	white	-111.7238318	-113.5927654	75.56269903	54.13208208	20.47993894
94	la_france_D7	la_france	1867	[1860-1869]	[1850-1869]	HT	0	1	77	NA	NA	1.66	NR203	NR	1	NR279	NR	1	RF109	RF	3	0	121.39	0	1.45	0	1	0	0	1	1	4	4	3	-94.34562136	-99.14902461	55.17482259	-7.192509026	5.034087507	la_france_D7	NA	NA	NA	NA	NA	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-94.34562136	-99.14902461	55.17482259	-7.192509026	5.034087507
95	la_noblesse_B2	la_noblesse	1856	[1850-1859]	[1850-1869]	C	0	1	71.6	NR	1	1	NR179	NR	1	NR255	NR	1	NR259	NR	1	122.059	41.76	0	0.274286	1	1	0	1	0	1	5	4	4	-8.878431065	-42.42177288	46.87313853	-68.98850865	7.901940723	la_noblesse_B2	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	0	1	0	2	2	2	2	7	5	3	3	11	5	3	unicolor	1	pink	-8.878431065	-42.42177288	46.87313853	-68.98850865	7.901940723
