chr	startwin	medianwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr02	36550001	37050000	37550000	377	0.416666666667	0.452797202797209	0.75	0.775159744408978
Chr02	36600001	37100000	37600000	399	0.4375	0.464305555555556	0.75	0.781438253012081
Chr02	36650001	37150000	37650000	381	0.4375	0.462514671361503	0.75	0.785949001051565
Chr02	36700001	37200000	37700000	367	0.416666666667	0.460094975490202	0.75	0.787431693989112
Chr02	36750001	37250000	37750000	400	0.416666666667	0.452880313199117	0.75	0.763951451451483
Chr02	36800001	37300000	37800000	423	0.416666666667	0.453423566878993	0.75	0.754142651296862
Chr02	36850001	37350000	37850000	435	0.416666666667	0.458784829721374	0.75	0.755454967502354
Chr02	36900001	37400000	37900000	376	0.4375	0.473725124378126	0.75	0.75989409141587
Chr02	36950001	37450000	37950000	323	0.5	0.487263464337719	0.75	0.761302294197057
Chr02	37000001	37500000	3.8e+07	324	0.5	0.496527777777796	0.75	0.766953441295575
Chr02	37050001	37550000	38050000	325	0.5	0.498817321688518	0.75	0.770166666666696
Chr02	37100001	37600000	38100000	328	0.5	0.501177536231893	0.75	0.770155826558297
Chr02	37150001	37650000	38150000	323	0.5	0.502936857562414	0.75	0.76683333333336
Chr02	37200001	37700000	38200000	298	0.5	0.508900625978091	0.8125	0.767496392496407
Chr02	37250001	37750000	38250000	303	0.5	0.49742063492064	0.75	0.756974637681178
Chr02	37300001	37800000	38300000	298	0.5	0.497662601626026	0.75	0.75495142002991
Chr02	37350001	37850000	38350000	274	0.5	0.496303763440856	0.75	0.736318407960209
Chr02	37400001	37900000	38400000	254	0.5	0.506186868686856	0.6875	0.709152621722871
Chr02	37450001	37950000	38450000	257	0.5	0.50573852295408	0.6875	0.711210865561718
Chr02	37500001	3.8e+07	38500000	243	0.5	0.49314182194617	0.75	0.713122605363994
Chr02	37550001	38050000	38550000	228	0.5	0.492069892473131	0.75	0.718928571428577
Chr02	37600001	38100000	38600000	213	0.5	0.487702546296322	0.6875	0.709349593495933
Chr02	37650001	38150000	38650000	219	0.5	0.491413288288313	0.6875	0.711887254901953
Chr02	37700001	38200000	38700000	257	0.5	0.487667624521099	0.75	0.74085365853658
Chr02	37750001	38250000	38750000	236	0.5	0.510351153039857	0.833333333333	0.790013227513238
Chr02	37800001	38300000	38800000	218	0.5	0.519003378378401	0.833333333333	0.808564814814822
Chr02	37850001	38350000	38850000	217	0.5	0.499276620370391	0.833333333333	0.80360623781676
Chr02	37900001	38400000	38900000	220	0.5	0.504334451901586	0.833333333333	0.797653256704977
Chr02	37950001	38450000	38950000	214	0.4375	0.492132867132897	0.833333333333	0.78188516260164
Chr02	38000001	38500000	3.9e+07	216	0.416666666667	0.486997635933839	0.833333333333	0.776656314699807
Chr02	38050001	38550000	39050000	216	0.416666666667	0.475205399061066	0.78125	0.740364583333344
Chr02	38100001	38600000	39100000	208	0.416666666667	0.477623456790165	0.8125	0.743448637316572
Chr02	38150001	38650000	39150000	204	0.416666666667	0.463199513382039	0.8229166666665	0.73170405982907
Chr02	38200001	38700000	39200000	208	0.416666666667	0.464834515366482	0.75	0.719512195121955
Chr02	38250001	38750000	39250000	198	0.416666666667	0.475060827250664	0.8229166666665	0.729033119658119
Chr02	38300001	38800000	39300000	204	0.416666666667	0.476819248826352	0.8229166666665	0.732124485596707
Chr02	38350001	38850000	39350000	226	0.416666666667	0.481633771929888	0.833333333333	0.745023148148164
Chr02	38400001	38900000	39400000	216	0.416666666667	0.476632882882946	0.833333333333	0.74597537878789
Chr02	38450001	38950000	39450000	224	0.4375	0.478771097046481	0.833333333333	0.743659420289867
Chr02	38500001	3.9e+07	39500000	240	0.46875	0.480269607843188	0.8125	0.749585406301839
Chr02	38550001	39050000	39550000	236	0.5	0.480530753968304	0.75	0.746615905245363
Chr02	38600001	39100000	39600000	238	0.4375	0.464583333333382	0.75	0.739062500000018
Chr02	38650001	39150000	39650000	310	0.416666666667	0.455799549549622	0.8125	0.771245059288564
Chr02	38700001	39200000	39700000	282	0.416666666667	0.446905339805898	0.75	0.751101321585937
Chr02	38750001	39250000	39750000	266	0.416666666667	0.437608506944516	0.75	0.739779874213866
Chr02	38800001	39300000	39800000	262	0.416666666667	0.434320175438668	0.75	0.739282852564133
Chr02	38850001	39350000	39850000	278	0.416666666667	0.443933823529475	0.75	0.756854256854288
Chr02	38900001	39400000	39900000	279	0.416666666667	0.449610016420429	0.75	0.762428469241805
Chr02	38950001	39450000	39950000	286	0.416666666667	0.456053067993443	0.75	0.77949929971991
Chr02	39000001	39500000	4e+07	282	0.416666666667	0.462233169129793	0.75	0.782775453277567
Chr02	39050001	39550000	40050000	284	0.416666666667	0.471264367816163	0.75	0.804149449035841
Chr02	39100001	39600000	40100000	284	0.416666666667	0.470792483660201	0.75	0.803116391184602
Chr02	39150001	39650000	40150000	282	0.4375	0.489174836601377	0.8125	0.822314049586808
Chr02	39200001	39700000	40200000	278	0.4375	0.484245439469388	0.833333333333	0.838060224089672
Chr02	39250001	39750000	40250000	287	0.4375	0.482999213836547	0.8125	0.832171314741072
Chr02	39300001	39800000	40300000	320	0.416666666667	0.469760900140709	0.78125	0.831075174825213
Chr02	39350001	39850000	40350000	305	0.416666666667	0.476293103448336	0.75	0.832500000000029
Chr02	39400001	39900000	40400000	318	0.4270833333335	0.484068627451038	0.75	0.834277003484348
Chr02	39450001	39950000	40450000	315	0.416666666667	0.483169577874873	0.8125	0.839348591549324
Chr02	39500001	4e+07	40500000	295	0.416666666667	0.48244598765438	0.833333333333	0.841194968553491
Chr02	39550001	40050000	40550000	296	0.416666666667	0.485591900311584	0.833333333333	0.843828320802038
Chr02	39600001	40100000	40600000	286	0.416666666667	0.490493527508151	0.916666666667	0.849918300653628
Chr02	39650001	40150000	40650000	213	0.4375	0.512883771929855	0.8125	0.841499162479096
Chr02	39700001	40200000	40700000	217	0.5	0.526960784313758	0.8125	0.840482026143819
Chr02	39750001	40250000	40750000	231	0.5	0.523533950617321	0.8125	0.831678348909682
Chr02	39800001	40300000	40800000	233	0.5	0.526584867075706	0.8125	0.834587191358051
Chr02	39850001	40350000	40850000	213	0.5	0.524328859060456	0.833333333333	0.835924006908492
Chr02	39900001	40400000	40900000	209	0.4375	0.511781609195455	0.833333333333	0.838403880070577
Chr02	39950001	40450000	40950000	190	0.46875	0.514399509803963	0.75	0.827414772727307
Chr02	40000001	40500000	4.1e+07	187	0.4375	0.506422305764459	0.75	0.827346743295052
Chr02	40050001	40550000	41050000	207	0.4375	0.48652777777782	0.75	0.811312607944756
Chr02	40100001	40600000	41100000	209	0.4375	0.487858719646841	0.75	0.811004273504297
Chr02	40150001	40650000	41150000	223	0.4375	0.478385416666713	0.75	0.800364077669922
Chr02	40200001	40700000	41200000	225	0.4375	0.488469601677195	0.75	0.796497584541082
Chr02	40250001	40750000	41250000	228	0.4375	0.491561181434635	0.75	0.795813106796136
Chr02	40300001	40800000	41300000	201	0.5	0.512191358024728	0.75	0.791311553030313
Chr02	40350001	40850000	41350000	211	0.5	0.50000000000004	0.75	0.787858422939075
Chr02	40400001	40900000	41400000	206	0.4375	0.4828605200946	0.75	0.779513888888894
Chr02	40450001	40950000	41450000	201	0.4375	0.482269503546132	0.75	0.771551724137937
Chr02	40500001	4.1e+07	41500000	200	0.46875	0.483846618357526	0.75	0.772892441860471
Chr02	40550001	41050000	41550000	197	0.4375	0.477204106280229	0.75	0.766518737672586
Chr02	40600001	41100000	41600000	205	0.5	0.481449771689525	0.75	0.764830508474588
Chr02	40650001	41150000	41650000	196	0.4375	0.47606382978726	0.75	0.759990253411316
Chr02	40700001	41200000	41700000	188	0.4375	0.472756410256435	0.75	0.769299591002055
Chr02	40750001	41250000	41750000	179	0.5	0.478489159891615	0.75	0.780520169851395
Chr02	40800001	41300000	41800000	176	0.5	0.474305555555572	0.75	0.779626623376636
Chr02	40850001	41350000	41850000	186	0.5	0.488517060367454	0.75	0.77405753968256
Chr02	40900001	41400000	41900000	226	0.5	0.504595588235291	0.75	0.793419966996718
Chr02	40950001	41450000	41950000	231	0.5	0.505695443645083	0.75	0.793880837359116
Chr02	41000001	41500000	4.2e+07	236	0.5	0.498386150234737	0.75	0.787519747235403
Chr02	41050001	41550000	42050000	205	0.5	0.519396551724134	0.833333333333	0.800529465930033
Chr02	41100001	41600000	42100000	208	0.5	0.516522988505747	0.833333333333	0.803102355072478
Chr02	41150001	41650000	42150000	191	0.5	0.516626602564083	0.833333333333	0.811002994011994
Chr02	41200001	41700000	42200000	182	0.5	0.52212199312712	0.833333333333	0.816215498938446
Chr02	41250001	41750000	42250000	167	0.5	0.52205882352938	0.833333333333	0.826626712328788
Chr02	41300001	41800000	42300000	153	0.5416666666665	0.529914529914491	0.833333333333	0.827160493827185
Chr02	41350001	41850000	42350000	138	0.5625	0.52717391304342	0.833333333333	0.827777777777808
Chr02	41400001	41900000	42400000	135	0.5729166666665	0.535353535353485	0.833333333333	0.829096045197771
Chr02	41450001	41950000	42450000	145	0.5	0.525752314814778	0.833333333333	0.826711886304938
Chr02	41500001	4.2e+07	42500000	150	0.5	0.513020833333288	0.833333333333	0.816259398496263
Chr02	41550001	42050000	42550000	160	0.5	0.492041198501831	0.833333333333	0.789172535211282
Chr02	41600001	42100000	42600000	166	0.5	0.490131578947326	0.833333333333	0.776927437641721
Chr02	41650001	42150000	42650000	215	0.4375	0.459252450980375	0.833333333333	0.778389464594124
Chr02	41700001	42200000	42700000	268	0.4375	0.460357142857131	0.75	0.786372950819668
Chr02	41750001	42250000	42750000	279	0.4375	0.45334663120567	0.75	0.77891666666666
Chr02	41800001	42300000	42800000	291	0.416666666667	0.447864842454398	0.75	0.775445292620859
Chr02	41850001	42350000	42850000	306	0.416666666667	0.420717592592606	0.75	0.739072327044008
Chr02	41900001	42400000	42900000	267	0.416666666667	0.412698412698428	0.75	0.710235507246357
Chr02	41950001	42450000	42950000	268	0.416666666667	0.411236176935241	0.75	0.709956709956689
Chr02	42000001	42500000	4.3e+07	264	0.416666666667	0.412703252032536	0.75	0.714272660818694
Chr02	42050001	42550000	43050000	268	0.416666666667	0.409988038277526	0.75	0.716325431034466
Chr02	42100001	42600000	43100000	270	0.416666666667	0.410046728971976	0.75	0.708874458874442
Chr02	42150001	42650000	43150000	272	0.416666666667	0.406201550387613	0.75	0.705114449213147
Chr02	42200001	42700000	43200000	280	0.416666666667	0.409534534534554	0.75	0.703742937853094
Chr02	42250001	42750000	43250000	277	0.416666666667	0.408105022831068	0.75	0.701749639249624
Chr02	42300001	42800000	43300000	280	0.416666666667	0.410067873303185	0.75	0.700161637931018
Chr02	42350001	42850000	43350000	306	0.416666666667	0.414361338797844	0.75	0.703478107344619
Chr02	42400001	42900000	43400000	301	0.416666666667	0.413813969571261	0.75	0.703124999999988
Chr02	42450001	42950000	43450000	305	0.416666666667	0.413945578231326	0.75	0.699749642346194
Chr02	42500001	4.3e+07	43500000	313	0.416666666667	0.4184166666667	0.75	0.705484330484317
Chr02	42550001	43050000	43550000	317	0.416666666667	0.425870147255727	0.75	0.722489316239309
Chr02	42600001	43100000	43600000	312	0.416666666667	0.421210562414312	0.75	0.729710144927531
Chr02	42650001	43150000	43650000	265	0.416666666667	0.426518883415482	0.75	0.716733870967738
Chr02	42700001	43200000	43700000	225	0.416666666667	0.420399807321826	0.75	0.64332151300236
Chr02	42750001	43250000	43750000	233	0.416666666667	0.442449355432828	0.75	0.661321271929821
Chr02	42800001	43300000	43800000	249	0.416666666667	0.43460051546397	0.75	0.691840277777779
Chr02	42850001	43350000	43850000	243	0.4375	0.45799910873445	0.8125	0.743473895582341
Chr02	42900001	43400000	43900000	242	0.4375	0.45547161172166	0.8125	0.749625748503004
Chr02	42950001	43450000	43950000	245	0.4375	0.452874331550848	0.8125	0.746078431372562
Chr02	43000001	43500000	4.4e+07	264	0.4375	0.45792682926834	0.8125	0.742626404494397
Chr02	43050001	43550000	44050000	266	0.4375	0.46165008291879	0.78125	0.739700374531846
Chr02	43100001	43600000	44100000	282	0.4375	0.468305687203847	0.75	0.743706597222232
Chr02	43150001	43650000	44150000	278	0.4375	0.468899521531157	0.75	0.746073298429328
Chr02	43200001	43700000	44200000	276	0.4375	0.472488038277568	0.75	0.747134038800712
Chr02	43250001	43750000	44250000	290	0.4375	0.469653729071593	0.75	0.752784653465355
Chr02	43300001	43800000	44300000	298	0.4375	0.466445427728667	0.75	0.751190476190484
Chr02	43350001	43850000	44350000	273	0.4375	0.46572249589495	0.75	0.747446895424841
Chr02	43400001	43900000	44400000	296	0.4375	0.456430745814346	0.75	0.713375190258751
Chr02	43450001	43950000	44450000	295	0.4375	0.455142642642682	0.75	0.707670454545457
Chr02	43500001	4.4e+07	44500000	306	0.4375	0.464701601164526	0.75	0.716875871687596
Chr02	43550001	44050000	44550000	300	0.4375	0.462791120815181	0.75	0.715073529411771
Chr02	43600001	44100000	44600000	301	0.4375	0.464055793991458	0.75	0.701242997198884
Chr02	43650001	44150000	44650000	311	0.416666666667	0.454818244170136	0.75	0.682993197278916
Chr02	43700001	44200000	44700000	297	0.416666666667	0.452531645569662	0.75	0.697563559322038
Chr02	43750001	44250000	44750000	280	0.416666666667	0.442541856925466	0.75	0.694223484848491
Chr02	43800001	44300000	44800000	274	0.416666666667	0.450674019607872	0.75	0.675707547169811
Chr02	43850001	44350000	44850000	248	0.416666666667	0.446379781420798	0.6875	0.66430412371134
Chr02	43900001	44400000	44900000	272	0.416666666667	0.448611111111144	0.6875	0.664991624790623
Chr02	43950001	44450000	44950000	270	0.416666666667	0.449805699481902	0.6875	0.653764805414553
Chr02	44000001	44500000	4.5e+07	304	0.416666666667	0.450722983257267	0.75	0.671680497925302
Chr02	44050001	44550000	45050000	365	0.416666666667	0.451101928374688	0.75	0.720090759075904
Chr02	44100001	44600000	45100000	559	0.333333333333	0.384182464454997	0.6875	0.683349933598938
Chr02	44150001	44650000	45150000	605	0.333333333333	0.38433908045979	0.6875	0.677787934186471
Chr02	44200001	44700000	45200000	643	0.333333333333	0.382407407407424	0.666666666667	0.664766207687898
Chr02	44250001	44750000	45250000	640	0.333333333333	0.381271043771058	0.666666666667	0.657887161773176
Chr02	44300001	44800000	45300000	639	0.333333333333	0.381676808654511	0.666666666667	0.65932642487047
Chr02	44350001	44850000	45350000	656	0.333333333333	0.386445981554693	0.666666666667	0.661971341124099
Chr02	44400001	44900000	45400000	646	0.333333333333	0.389166666666681	0.6875	0.675999720357947
Chr02	44450001	44950000	45450000	642	0.333333333333	0.389874915483446	0.6875	0.67511357183419
Chr02	44500001	4.5e+07	45500000	629	0.333333333333	0.382936507936522	0.6875	0.66772847100176
Chr02	44550001	45050000	45550000	631	0.333333333333	0.385155160390529	0.6875	0.667259786476873
Chr02	44600001	45100000	45600000	627	0.333333333333	0.385394550601569	0.6875	0.671716038300425
Chr02	44650001	45150000	45650000	624	0.333333333333	0.389703269367462	0.6875	0.67860360360361
Chr02	44700001	45200000	45700000	634	0.333333333333	0.398524305555566	0.6875	0.68283747779752
Chr02	44750001	45250000	45750000	637	0.333333333333	0.394625603864743	0.6875	0.675647820965851
Chr02	44800001	45300000	45800000	622	0.333333333333	0.396224773834388	0.666666666667	0.668625678119357
Chr02	44850001	45350000	45850000	620	0.333333333333	0.397056254367586	0.666666666667	0.669583333333341
Chr02	44900001	45400000	45900000	594	0.333333333333	0.394715665236061	0.666666666667	0.669889502762437
Chr02	44950001	45450000	45950000	597	0.333333333333	0.396812678062688	0.666666666667	0.674291435613069
Chr02	45000001	45500000	4.6e+07	543	0.333333333333	0.387647058823536	0.666666666667	0.665254962354564
Chr02	45050001	45550000	46050000	487	0.333333333333	0.37995550161813	0.625	0.625434027777784
Chr02	45100001	45600000	46100000	276	0.375	0.436557315233784	0.625	0.616044494720975
Chr02	45150001	45650000	46150000	233	0.416666666667	0.453959484346217	0.666666666667	0.622425093632975
Chr02	45200001	45700000	46200000	191	0.4375	0.46754535147392	0.6875	0.663548752834476
Chr02	45250001	45750000	46250000	188	0.4375	0.470689655172423	0.6770833333335	0.669663242009132
Chr02	45300001	45800000	46300000	187	0.4375	0.465702947845812	0.6875	0.67651255707763
Chr02	45350001	45850000	46350000	181	0.4375	0.469259906759911	0.6875	0.669883578431379
Chr02	45400001	45900000	46400000	181	0.4375	0.467511655011666	0.6875	0.650888480392166
Chr02	45450001	45950000	46450000	177	0.4375	0.4635780885781	0.6875	0.659722222222229
Chr02	45500001	4.6e+07	46500000	284	0.416666666667	0.441593886462879	0.6875	0.678326474622772
Chr02	45550001	46050000	46550000	281	0.416666666667	0.432403433476388	0.666666666667	0.672858099062918
Chr02	45600001	46100000	46600000	287	0.416666666667	0.42599372384937	0.666666666667	0.671206225680932
Chr02	45650001	46150000	46650000	288	0.416666666667	0.429236990154711	0.6875	0.671773670557712
Chr02	45700001	46200000	46700000	291	0.416666666667	0.404564315352693	0.625	0.651923076923069
Chr02	45750001	46250000	46750000	282	0.416666666667	0.408831908831905	0.6458333333335	0.663029100529087
Chr02	45800001	46300000	46800000	273	0.416666666667	0.406065634218287	0.666666666667	0.671639231824407
Chr02	45850001	46350000	46850000	272	0.416666666667	0.406065634218287	0.666666666667	0.671639231824407
Chr02	45900001	46400000	46900000	269	0.416666666667	0.406343005952379	0.666666666667	0.669618055555545
Chr02	45950001	46450000	46950000	267	0.416666666667	0.396304675716439	0.625	0.662551440329209
Chr02	46000001	46500000	4.7e+07	272	0.3958333333335	0.399059734513275	0.666666666667	0.665327978580984
Chr02	46050001	46550000	47050000	296	0.375	0.399604885057475	0.666666666667	0.674123616236162
Chr02	46100001	46600000	47100000	344	0.416666666667	0.412980769230781	0.6875	0.674487381703473
Chr02	46150001	46650000	47150000	340	0.416666666667	0.41031901041668	0.666666666667	0.672191160809373
Chr02	46200001	46700000	47200000	361	0.416666666667	0.411438826466925	0.6875	0.672717065868263
Chr02	46250001	46750000	47250000	402	0.375	0.385416666666681	0.666666666667	0.666498655913984
Chr02	46300001	46800000	47300000	397	0.375	0.386331644144157	0.666666666667	0.663714804722983
Chr02	46350001	46850000	47350000	393	0.333333333333	0.378484072810026	0.625	0.657388433515487
Chr02	46400001	46900000	47400000	396	0.333333333333	0.372818130630641	0.625	0.65786784741145
Chr02	46450001	46950000	47450000	409	0.333333333333	0.371857923497282	0.625	0.657106542882412
Chr02	46500001	4.7e+07	47500000	298	0.333333333333	0.351478494623682	0.625	0.638305961070574
Chr02	46550001	47050000	47550000	301	0.333333333333	0.35246212121215	0.625	0.636599511599525
Chr02	46600001	47100000	47600000	300	0.333333333333	0.3611751152074	0.625	0.631583023544001
Chr02	46650001	47150000	47650000	304	0.333333333333	0.359728506787352	0.625	0.635112530413635
Chr02	46700001	47200000	47700000	298	0.333333333333	0.363681891025674	0.666666666667	0.648225308641989
Chr02	46750001	47250000	47750000	302	0.333333333333	0.366369047619081	0.666666666667	0.651060606060622
Chr02	46800001	47300000	47800000	303	0.333333333333	0.36700236966828	0.666666666667	0.651192632850257
Chr02	46850001	47350000	47850000	309	0.333333333333	0.372663551401902	0.666666666667	0.655323250296577
Chr02	46900001	47400000	47900000	323	0.333333333333	0.387037037037072	0.666666666667	0.662029109589065
Chr02	46950001	47450000	47950000	322	0.333333333333	0.392750373692111	0.666666666667	0.662557670126896
Chr02	47000001	47500000	4.8e+07	319	0.3541666666665	0.391003787878822	0.666666666667	0.660183566433587
Chr02	47050001	47550000	48050000	296	0.375	0.399709302325614	0.666666666667	0.656210691823925
Chr02	47100001	47600000	48100000	249	0.333333333333	0.378453654188979	0.666666666667	0.648318042813482
Chr02	47150001	47650000	48150000	264	0.333333333333	0.380104166666691	0.666666666667	0.649216524216547
Chr02	47200001	47700000	48200000	251	0.333333333333	0.376953125000027	0.666666666667	0.644208715596358
Chr02	47250001	47750000	48250000	214	0.375	0.417583857442364	0.6875	0.653419384057995
Chr02	47300001	47800000	48300000	216	0.3958333333335	0.426822916666687	0.6875	0.652060688405821
Chr02	47350001	47850000	48350000	212	0.416666666667	0.433519108280273	0.6875	0.667708333333356
Chr02	47400001	47900000	48400000	206	0.4375	0.451839826839844	0.6875	0.67035714285716
Chr02	47450001	47950000	48450000	186	0.4375	0.461550245098049	0.6875	0.671974522293013
Chr02	47500001	4.8e+07	48500000	194	0.5	0.487212643678177	0.6875	0.686991869918713
Chr02	47550001	48050000	48550000	189	0.5	0.502868357487939	0.6875	0.692378691983139
Chr02	47600001	48100000	48600000	177	0.46875	0.495512820512835	0.6875	0.702880313199127
Chr02	47650001	48150000	48650000	163	0.5	0.500875350140072	0.6875	0.701034063260372
Chr02	47700001	48200000	48700000	152	0.5	0.508152173913057	0.6875	0.698242187500031
Chr02	47750001	48250000	48750000	148	0.5	0.503534226190487	0.6875	0.693936314363171
Chr02	47800001	48300000	48800000	148	0.5	0.503534226190487	0.6875	0.695968834688374
Chr02	47850001	48350000	48850000	143	0.5	0.496969696969705	0.6875	0.688550420168092
Chr02	47900001	48400000	48900000	140	0.4375	0.464015151515154	0.6875	0.670868347338941
Chr02	47950001	48450000	48950000	144	0.5	0.472345132743362	0.6875	0.681741192411935
Chr02	48000001	48500000	4.9e+07	149	0.5	0.502801120448176	0.6875	0.687334656084667
Chr02	48050001	48550000	49050000	169	0.5	0.47431077694235	0.6875	0.635732323232336
Chr02	48100001	48600000	49100000	183	0.5	0.476085680751166	0.6875	0.655516431924889
Chr02	48150001	48650000	49150000	187	0.46875	0.464386261261261	0.6875	0.646839080459781
Chr02	48200001	48700000	49200000	179	0.46875	0.466435185185192	0.6875	0.650362318840589
Chr02	48250001	48750000	49250000	169	0.5	0.47314814814815	0.6875	0.651574803149617
Chr02	48300001	48800000	49300000	163	0.5	0.462309160305346	0.6875	0.646341463414645
Chr02	48350001	48850000	49350000	175	0.375	0.435739436619727	0.6875	0.635648148148158
Chr02	48400001	48900000	49400000	165	0.375	0.429866412213758	0.6875	0.631889763779538
Chr02	48450001	48950000	49450000	169	0.333333333333	0.416970802919724	0.6770833333335	0.632102272727283
Chr02	48500001	4.9e+07	49500000	161	0.333333333333	0.407461240310095	0.666666666667	0.610763888888903
Chr02	48550001	49050000	49550000	157	0.3541666666665	0.397982804232819	0.666666666667	0.613368055555569
Chr02	48600001	49100000	49600000	156	0.3541666666665	0.397982804232819	0.666666666667	0.613368055555569
Chr02	48650001	49150000	49650000	164	0.375	0.403566919191933	0.666666666667	0.619586614173239
Chr02	48700001	49200000	49700000	163	0.375	0.40473918575065	0.666666666667	0.616567460317471
Chr02	48750001	49250000	49750000	162	0.375	0.40473918575065	0.666666666667	0.616567460317471
Chr02	48800001	49300000	49800000	162	0.375	0.40473918575065	0.666666666667	0.61359126984128
Chr02	48850001	49350000	49850000	165	0.375	0.405783582089569	0.666666666667	0.610949612403111
Chr02	48900001	49400000	49900000	161	0.375	0.41322178477692	0.666666666667	0.615255376344099
Chr02	48950001	49450000	49950000	157	0.333333333333	0.401515151515173	0.666666666667	0.617708333333344
Chr02	49000001	49500000	5e+07	148	0.3125	0.366887905604742	0.666666666667	0.608407079646029
Chr02	49050001	49550000	50050000	117	0.333333333333	0.38091856060609	0.6875	0.673684210526326
Chr02	49100001	49600000	50100000	109	0.375	0.391911764705916	0.666666666667	0.65725806451614
Chr02	49150001	49650000	50150000	91	0.375	0.406250000000043	0.666666666667	0.669682017543868
Chr02	49200001	49700000	50200000	115	0.375	0.444826007326021	0.625	0.599587912087934
Chr02	49250001	49750000	50250000	117	0.3958333333335	0.444661458333353	0.625	0.602374551971344
Chr02	49300001	49800000	50300000	158	0.375	0.414803523035259	0.625	0.613756613756643
Chr02	49350001	49850000	50350000	155	0.4375	0.445659722222252	0.666666666667	0.627856182795726
Chr02	49400001	49900000	50400000	156	0.4375	0.442452185792379	0.666666666667	0.61966666666669
Chr02	49450001	49950000	50450000	170	0.416666666667	0.446115288220589	0.666666666667	0.599644702842392
Chr02	49500001	5e+07	50500000	186	0.375	0.414149888143203	0.625	0.56478102189782
Chr02	49550001	50050000	50550000	196	0.375	0.414941613588136	0.625	0.562062937062949
Chr02	49600001	50100000	50600000	200	0.375	0.410286458333358	0.625	0.556264172335612
Chr02	49650001	50150000	50650000	201	0.375	0.404141104294499	0.583333333333	0.543763982102926
Chr02	49700001	50200000	50700000	210	0.375	0.403676470588262	0.583333333333	0.547468354430399
Chr02	49750001	50250000	50750000	211	0.375	0.402412280701781	0.583333333333	0.547955974842786
Chr02	49800001	50300000	50800000	215	0.375	0.397738095238123	0.625	0.547929447852779
Chr02	49850001	50350000	50850000	217	0.333333333333	0.393832391713777	0.625	0.5497967479675
Chr02	49900001	50400000	50900000	216	0.3541666666665	0.395131086142352	0.583333333333	0.544606339468319
Chr02	49950001	50450000	50950000	212	0.333333333333	0.393854748603378	0.5625	0.53299689440995
Chr02	50000001	50500000	5.1e+07	213	0.333333333333	0.393854748603378	0.5625	0.532278806584377
Chr02	50050001	50550000	51050000	213	0.333333333333	0.392708333333359	0.5625	0.531697341513307
Chr02	50100001	50600000	51100000	207	0.333333333333	0.398452380952403	0.5625	0.536624203821675
Chr02	50150001	50650000	51150000	210	0.333333333333	0.396068738229777	0.5625	0.535508385744252
Chr02	50200001	50700000	51200000	183	0.333333333333	0.373629385964945	0.583333333333	0.563233568075127
Chr02	50250001	50750000	51250000	180	0.333333333333	0.371575342465785	0.583333333333	0.559914841849161
Chr02	50300001	50800000	51300000	157	0.333333333333	0.370478036175733	0.5625	0.546568627450975
Chr02	50350001	50850000	51350000	143	0.3229166666665	0.353627873563235	0.5625	0.518028846153846
Chr02	50400001	50900000	51400000	158	0.333333333333	0.345964566929144	0.5625	0.529710144927537
Chr02	50450001	50950000	51450000	143	0.3125	0.347826086956524	0.5625	0.546212121212131
Chr02	50500001	5.1e+07	51500000	118	0.333333333333	0.356944444444448	0.5729166666665	0.590136054421782
Chr02	50550001	51050000	51550000	110	0.3229166666665	0.354662698412706	0.6041666666665	0.60726950354611
Chr02	50600001	51100000	51600000	141	0.333333333333	0.351704545454557	0.5625	0.576790633608829
Chr02	50650001	51150000	51650000	142	0.333333333333	0.351704545454566	0.6041666666665	0.592213114754109
Chr02	50700001	51200000	51700000	134	0.333333333333	0.347155448717962	0.625	0.59173976608188
Chr02	50750001	51250000	51750000	156	0.333333333333	0.352971311475429	0.583333333333	0.587279040404055
Chr02	50800001	51300000	51800000	158	0.333333333333	0.359247967479694	0.6041666666665	0.593439054726383
Chr02	50850001	51350000	51850000	155	0.333333333333	0.357465277777794	0.625	0.595959595959608
Chr02	50900001	51400000	51900000	151	0.333333333333	0.352550287356339	0.625	0.593346253229987
Chr02	50950001	51450000	51950000	159	0.333333333333	0.357752732240445	0.625	0.609649122807025
Chr02	51000001	51500000	5.2e+07	168	0.333333333333	0.358398437500002	0.625	0.627934272300467
Chr02	51050001	51550000	52050000	177	0.333333333333	0.366759950248763	0.625	0.635761589403976
Chr02	51100001	51600000	52100000	169	0.333333333333	0.351049868766412	0.625	0.621503496503492
Chr02	51150001	51650000	52150000	175	0.333333333333	0.35839598997495	0.625	0.632083333333329
Chr02	51200001	51700000	52200000	181	0.333333333333	0.36443014705884	0.625	0.647691082802543
Chr02	51250001	51750000	52250000	184	0.333333333333	0.363996478873258	0.625	0.64608895705521
Chr02	51300001	51800000	52300000	181	0.333333333333	0.376190476190497	0.666666666667	0.65799689440994
Chr02	51350001	51850000	52350000	185	0.333333333333	0.378787878787899	0.666666666667	0.660391566265062
Chr02	51400001	51900000	52400000	171	0.333333333333	0.386363636363664	0.666666666667	0.663172043010757
Chr02	51450001	51950000	52450000	168	0.333333333333	0.380006459948346	0.6770833333335	0.664336622807022
Chr02	51500001	5.2e+07	52500000	172	0.333333333333	0.385181704260681	0.6875	0.665865384615387
