chr	startwin	medianwin	endwin	NbDiagnoSNPs	medianfreqfirsthyb	meanfreqfirsthyb	medianfreqhybtea	meanfreqhybtea
Chr02	4950001	5100000	5250000	74	0.5	0.51848591549293	0.6875	0.721125730994158
Chr02	5000001	5150000	5300000	94	0.5	0.501286008230444	0.6875	0.721653005464475
Chr02	5050001	5200000	5350000	96	0.5	0.501506024096373	0.6875	0.721560846560841
Chr02	5100001	5250000	5400000	98	0.5	0.500735294117635	0.6875	0.723397435897431
Chr02	5150001	5300000	5450000	98	0.5	0.502728174603167	0.6875	0.727588383838379
Chr02	5200001	5350000	5500000	54	0.5	0.50225225225227	0.6875	0.772817460317476
Chr02	5250001	5400000	5550000	37	0.5	0.467105263157947	0.75	0.8222222222222
Chr02	5300001	5450000	5600000	15	NA	NA	NA	NA
Chr02	5350001	5500000	5650000	14	NA	NA	NA	NA
Chr02	5400001	5550000	5700000	17	NA	NA	NA	NA
Chr02	5450001	5600000	5750000	29	NA	NA	NA	NA
Chr02	5500001	5650000	5800000	32	0.5	0.485339506172852	0.6875	0.71839080459769
Chr02	5550001	5700000	5850000	32	0.5	0.489942528735655	0.6875	0.686781609195379
Chr02	5600001	5750000	5900000	34	0.5	0.502777777777833	0.6875	0.686781609195379
Chr02	5650001	5800000	5950000	33	0.5	0.502873563218448	0.6875	0.687499999999964
Chr02	5700001	5850000	6e+06	28	NA	NA	NA	NA
Chr02	5750001	5900000	6050000	21	NA	NA	NA	NA
Chr02	5800001	5950000	6100000	15	NA	NA	NA	NA
Chr02	5850001	6e+06	6150000	12	NA	NA	NA	NA
Chr02	5900001	6050000	6200000	9	NA	NA	NA	NA
Chr02	5950001	6100000	6250000	12	NA	NA	NA	NA
Chr02	6000001	6150000	6300000	18	NA	NA	NA	NA
Chr02	6050001	6200000	6350000	16	NA	NA	NA	NA
Chr02	6100001	6250000	6400000	16	NA	NA	NA	NA
Chr02	6150001	6300000	6450000	23	NA	NA	NA	NA
Chr02	6200001	6350000	6500000	27	NA	NA	NA	NA
Chr02	6250001	6400000	6550000	34	0.375	0.408950617284022	0.75	0.739035087719368
Chr02	6300001	6450000	6600000	32	0.3958333333335	0.414062500000054	0.666666666667	0.708333333333474
Chr02	6350001	6500000	6650000	34	0.416666666667	0.435897435897473	0.666666666667	0.698863636363773
Chr02	6400001	6550000	6700000	37	0.4270833333335	0.461309523809546	0.666666666667	0.69250000000012
Chr02	6450001	6600000	6750000	31	0.5	0.504734848484864	0.666666666667	0.685307017543947
Chr02	6500001	6650000	6800000	30	0.5	0.496212121212136	0.666666666667	0.670138888888944
Chr02	6550001	6700000	6850000	26	NA	NA	NA	NA
Chr02	6600001	6750000	6900000	23	NA	NA	NA	NA
Chr02	6650001	6800000	6950000	17	NA	NA	NA	NA
Chr02	6700001	6850000	7e+06	20	NA	NA	NA	NA
Chr02	6750001	6900000	7050000	20	NA	NA	NA	NA
Chr02	6800001	6950000	7100000	27	NA	NA	NA	NA
Chr02	6850001	7e+06	7150000	24	NA	NA	NA	NA
Chr02	6900001	7050000	7200000	61	0.5	0.488575268817226	0.666666666667	0.640432098765407
Chr02	6950001	7100000	7250000	75	0.46875	0.482456140350921	0.666666666667	0.633064516129032
Chr02	7000001	7150000	7300000	67	0.4375	0.471590909090939	0.666666666667	0.623263888888917
Chr02	7050001	7200000	7350000	68	0.4375	0.461489898989939	0.666666666667	0.606884057971044
Chr02	7100001	7250000	7400000	129	0.416666666667	0.419047619047671	0.666666666667	0.570601851851944
Chr02	7150001	7300000	7450000	126	0.416666666667	0.418221393034881	0.5	0.538888888889
Chr02	7200001	7350000	7500000	103	0.416666666667	0.450870646766224	0.7083333333335	0.787037037037167
Chr02	7250001	7400000	7550000	89	0.416666666667	0.450347222222267	0.875	0.845238095238214
Chr02	7300001	7450000	7600000	95	0.4270833333335	0.479482323232364	0.8125	0.82916666666675
Chr02	7350001	7500000	7650000	125	0.5	0.498376623376662	0.8125	0.825431034482828
Chr02	7400001	7550000	7700000	124	0.5	0.545673076923115	0.75	0.811805555555633
Chr02	7450001	7600000	7750000	144	0.5	0.55332341269844	0.75	0.809343434343515
Chr02	7500001	7650000	7800000	129	0.5	0.543720657277028	0.75	0.777173913043565
Chr02	7550001	7700000	7850000	130	0.5	0.538773148148181	0.75	0.748263888888971
Chr02	7600001	7750000	7900000	202	0.5	0.53772522522527	0.666666666667	0.699712643678286
Chr02	7650001	7800000	7950000	171	0.5	0.52708333333338	0.666666666667	0.646875000000165
Chr02	7700001	7850000	8e+06	101	0.583333333333	0.5609567901235	0.666666666667	0.600260416666788
Chr02	7750001	7900000	8050000	82	0.583333333333	0.552295918367408	0.5833333333335	0.589285714285829
Chr02	7800001	7950000	8100000	88	0.583333333333	0.557484567901296	0.666666666667	0.65416666666678
Chr02	7850001	8e+06	8150000	87	0.583333333333	0.564465408805094	0.666666666667	0.684210526315911
Chr02	7900001	8050000	8200000	11	NA	NA	NA	NA
Chr02	7950001	8100000	8250000	18	NA	NA	NA	NA
Chr02	8000001	8150000	8300000	33	0.59375	0.566506410256423	0.6875	0.716397849462419
Chr02	8050001	8200000	8350000	45	0.53125	0.516995614035105	0.6875	0.706845238095286
Chr02	8100001	8250000	8400000	44	0.5	0.487390350877211	0.6875	0.702235772357756
Chr02	8150001	8300000	8450000	71	0.5	0.509440104166672	0.6875	0.705534825870672
Chr02	8200001	8350000	8500000	88	0.5	0.485495780590734	0.6875	0.685240963855434
Chr02	8250001	8400000	8550000	84	0.4375	0.479989035087737	0.6875	0.688020833333338
Chr02	8300001	8450000	8600000	73	0.4375	0.490384615384631	0.6875	0.706521739130449
Chr02	8350001	8500000	8650000	64	0.46875	0.505208333333346	0.6875	0.710129310344845
Chr02	8400001	8550000	8700000	62	0.46875	0.52208333333334	0.6875	0.706473214285732
Chr02	8450001	8600000	8750000	37	0.375	0.49583333333336	0.6875	0.711588541666688
Chr02	8500001	8650000	8800000	19	NA	NA	NA	NA
Chr02	8550001	8700000	8850000	16	NA	NA	NA	NA
Chr02	8600001	8750000	8900000	11	NA	NA	NA	NA
Chr02	8650001	8800000	8950000	9	NA	NA	NA	NA
Chr02	8700001	8850000	9e+06	8	NA	NA	NA	NA
Chr02	8750001	8900000	9050000	6	NA	NA	NA	NA
Chr02	8800001	8950000	9100000	6	NA	NA	NA	NA
Chr02	8850001	9e+06	9150000	11	NA	NA	NA	NA
Chr02	8900001	9050000	9200000	12	NA	NA	NA	NA
Chr02	8950001	9100000	9250000	13	NA	NA	NA	NA
Chr02	9000001	9150000	9300000	15	NA	NA	NA	NA
Chr02	9050001	9200000	9350000	16	NA	NA	NA	NA
Chr02	9100001	9250000	9400000	17	NA	NA	NA	NA
Chr02	9150001	9300000	9450000	13	NA	NA	NA	NA
Chr02	9200001	9350000	9500000	43	0.25	0.334595959596	0.71875	0.723684210526342
Chr02	9250001	9400000	9550000	46	0.3958333333335	0.365808823529471	0.75	0.739035087719316
Chr02	9300001	9450000	9600000	46	0.416666666667	0.395202020202091	0.75	0.781828703703722
Chr02	9350001	9500000	9650000	50	0.416666666667	0.400122549019676	0.75	0.775337837837865
Chr02	9400001	9550000	9700000	68	0.4375	0.448113207547226	0.75	0.759090909090927
Chr02	9450001	9600000	9750000	104	0.5	0.486676356589186	0.71875	0.739351851851844
Chr02	9500001	9650000	9800000	82	0.5	0.529342723004732	0.6875	0.72946009389669
Chr02	9550001	9700000	9850000	77	0.5	0.529411764705912	0.6875	0.721618357487899
Chr02	9600001	9750000	9900000	75	0.5625	0.54135101010103	0.6875	0.717524509803897
Chr02	9650001	9800000	9950000	110	0.5625	0.586427392739267	0.6875	0.744636963696356
Chr02	9700001	9850000	1e+07	107	0.5625	0.600340136054398	0.6875	0.751262626262616
Chr02	9750001	9900000	10050000	82	0.6041666666665	0.630912162162122	0.75	0.79166666666668
Chr02	9800001	9950000	10100000	77	0.625	0.652777777777739	0.75	0.810084541062826
Chr02	9850001	1e+07	10150000	76	0.6458333333335	0.656249999999956	0.78125	0.810968137254926
Chr02	9900001	10050000	10200000	76	0.666666666667	0.656400966183536	0.75	0.79891304347829
Chr02	9950001	10100000	10250000	47	0.6770833333335	0.660714285714286	0.8125	0.801388888888933
Chr02	10000001	10150000	10300000	37	0.75	0.668010752688194	0.8229166666665	0.802083333333382
Chr02	10050001	10200000	10350000	28	NA	NA	NA	NA
Chr02	10100001	10250000	10400000	24	NA	NA	NA	NA
Chr02	10150001	10300000	10450000	25	NA	NA	NA	NA
Chr02	10200001	10350000	10500000	23	NA	NA	NA	NA
Chr02	10250001	10400000	10550000	13	NA	NA	NA	NA
Chr02	10300001	10450000	10600000	19	NA	NA	NA	NA
Chr02	10350001	10500000	10650000	15	NA	NA	NA	NA
Chr02	10400001	10550000	10700000	23	NA	NA	NA	NA
Chr02	10450001	10600000	10750000	37	0.625	0.594758064516106	0.75	0.813095238095314
Chr02	10500001	10650000	10800000	50	0.666666666667	0.620639534883728	0.75	0.819444444444521
Chr02	10550001	10700000	10850000	52	0.666666666667	0.626420454545461	0.75	0.82291666666674
Chr02	10600001	10750000	10900000	46	0.666666666667	0.676535087719297	0.75	0.8305555555556
Chr02	10650001	10800000	10950000	55	0.6770833333335	0.690972222222221	0.833333333333	0.83496732026149
Chr02	10700001	10850000	1.1e+07	49	0.6875	0.758680555555583	0.916666666667	0.861268939394
Chr02	10750001	10900000	11050000	37	0.833333333333	0.78520114942531	0.916666666667	0.884114583333375
Chr02	10800001	10950000	11100000	25	NA	NA	NA	NA
Chr02	10850001	1.1e+07	11150000	105	0.75	0.731111111111107	1	0.967105263157895
Chr02	10900001	11050000	11200000	106	0.75	0.705833333333333	1	0.952473958333344
Chr02	10950001	11100000	11250000	101	0.75	0.698761261261257	1	0.946684587813624
Chr02	11000001	11150000	11300000	99	0.75	0.692129629629625	1	0.946105072463772
Chr02	11050001	11200000	11350000	96	0.7083333333335	0.6875	1	0.944907407407411
Chr02	11100001	11250000	11400000	105	0.666666666667	0.679112554112558	1	0.933080808080808
Chr02	11150001	11300000	11450000	23	NA	NA	NA	NA
Chr02	11200001	11350000	11500000	21	NA	NA	NA	NA
Chr02	11250001	11400000	11550000	19	NA	NA	NA	NA
Chr02	11300001	11450000	11600000	21	NA	NA	NA	NA
Chr02	11350001	11500000	11650000	27	NA	NA	NA	NA
Chr02	11400001	11550000	11700000	19	NA	NA	NA	NA
Chr02	11450001	11600000	11750000	19	NA	NA	NA	NA
Chr02	11500001	11650000	11800000	22	NA	NA	NA	NA
Chr02	11550001	11700000	11850000	21	NA	NA	NA	NA
Chr02	11600001	11750000	11900000	26	NA	NA	NA	NA
Chr02	11650001	11800000	11950000	22	NA	NA	NA	NA
Chr02	11700001	11850000	1.2e+07	22	NA	NA	NA	NA
Chr02	11750001	11900000	12050000	24	NA	NA	NA	NA
Chr02	11800001	11950000	12100000	18	NA	NA	NA	NA
Chr02	11850001	1.2e+07	12150000	32	0.6875	0.664650537634355	0.625	0.640625
Chr02	11900001	12050000	12200000	29	NA	NA	NA	NA
Chr02	11950001	12100000	12250000	44	0.6875	0.681402439024317	0.75	0.746260683760667
Chr02	12000001	12150000	12300000	42	0.6875	0.683760683760615	0.75	0.739301801801784
Chr02	12050001	12200000	12350000	46	0.6875	0.644864341085209	0.75	0.726626016260146
Chr02	12100001	12250000	12400000	48	0.6875	0.647222222222156	0.75	0.747093023255791
Chr02	12150001	12300000	12450000	36	0.5	0.616792929292879	0.75	0.805952380952371
Chr02	12200001	12350000	12500000	40	0.53125	0.616319444444417	0.75	0.772395833333325
Chr02	12250001	12400000	12550000	24	NA	NA	NA	NA
Chr02	12300001	12450000	12600000	25	NA	NA	NA	NA
Chr02	12350001	12500000	12650000	28	NA	NA	NA	NA
Chr02	12400001	12550000	12700000	25	NA	NA	NA	NA
Chr02	12450001	12600000	12750000	23	NA	NA	NA	NA
Chr02	12500001	12650000	12800000	16	NA	NA	NA	NA
Chr02	12550001	12700000	12850000	15	NA	NA	NA	NA
Chr02	12600001	12750000	12900000	26	NA	NA	NA	NA
Chr02	12650001	12800000	12950000	18	NA	NA	NA	NA
Chr02	12700001	12850000	1.3e+07	17	NA	NA	NA	NA
Chr02	12750001	12900000	13050000	16	NA	NA	NA	NA
Chr02	12800001	12950000	13100000	15	NA	NA	NA	NA
Chr02	12850001	1.3e+07	13150000	16	NA	NA	NA	NA
Chr02	12900001	13050000	13200000	5	NA	NA	NA	NA
Chr02	12950001	13100000	13250000	4	NA	NA	NA	NA
Chr02	13000001	13150000	13300000	6	NA	NA	NA	NA
Chr02	13050001	13200000	13350000	10	NA	NA	NA	NA
Chr02	13100001	13250000	13400000	15	NA	NA	NA	NA
Chr02	13150001	13300000	13450000	61	0.75	0.748484848484818	1	0.933262711864458
Chr02	13200001	13350000	13500000	62	0.75	0.747395833333304	1	0.919791666666717
Chr02	13250001	13400000	13550000	76	0.75	0.735119047619014	1	0.898085585585635
Chr02	13300001	13450000	13600000	80	0.75	0.734234234234203	1	0.887820512820551
Chr02	13350001	13500000	13650000	81	0.75	0.745213963963932	1	0.901107594936734
Chr02	13400001	13550000	13700000	82	0.75	0.755912162162135	1	0.90208333333335
Chr02	13450001	13600000	13750000	39	0.75	0.751126126126108	0.75	0.794956140350895
Chr02	13500001	13650000	13800000	38	0.75	0.770254629629611	0.75	0.818130630630649
Chr02	13550001	13700000	13850000	31	0.75	0.723419540229862	0.75	0.810416666666667
Chr02	13600001	13750000	13900000	25	NA	NA	NA	NA
Chr02	13650001	13800000	13950000	21	NA	NA	NA	NA
Chr02	13700001	13850000	1.4e+07	15	NA	NA	NA	NA
Chr02	13750001	13900000	14050000	12	NA	NA	NA	NA
Chr02	13800001	13950000	14100000	14	NA	NA	NA	NA
Chr02	13850001	1.4e+07	14150000	7	NA	NA	NA	NA
Chr02	13900001	14050000	14200000	9	NA	NA	NA	NA
Chr02	13950001	14100000	14250000	11	NA	NA	NA	NA
Chr02	14000001	14150000	14300000	14	NA	NA	NA	NA
Chr02	14050001	14200000	14350000	23	NA	NA	NA	NA
Chr02	14100001	14250000	14400000	35	0.7395833333335	0.650173611111125	0.71875	0.728125
Chr02	14150001	14300000	14450000	36	0.666666666667	0.64166666666668	0.71875	0.728125
Chr02	14200001	14350000	14500000	36	0.583333333333	0.632246376811652	0.75	0.763586956521739
Chr02	14250001	14400000	14550000	36	0.583333333333	0.615036231884087	0.75	0.748263888888875
Chr02	14300001	14450000	14600000	38	0.625	0.635	0.75	0.745993589743577
Chr02	14350001	14500000	14650000	31	0.625	0.65583333333336	0.75	0.745993589743577
Chr02	14400001	14550000	14700000	25	NA	NA	NA	NA
Chr02	14450001	14600000	14750000	27	NA	NA	NA	NA
Chr02	14500001	14650000	14800000	25	NA	NA	NA	NA
Chr02	14550001	14700000	14850000	23	NA	NA	NA	NA
Chr02	14600001	14750000	14900000	18	NA	NA	NA	NA
Chr02	14650001	14800000	14950000	18	NA	NA	NA	NA
Chr02	14700001	14850000	1.5e+07	33	0.625	0.640624999999964	0.6875	0.726388888888967
Chr02	14750001	14900000	15050000	31	0.5729166666665	0.584134615384577	0.6875	0.700892857142929
Chr02	14800001	14950000	15100000	33	0.5729166666665	0.595982142857118	0.6875	0.7020833333334
Chr02	14850001	1.5e+07	15150000	44	0.5625	0.586904761904751	0.6875	0.717479674796829
Chr02	14900001	15050000	15200000	54	0.625	0.619444444444429	0.6875	0.721405228758235
Chr02	14950001	15100000	15250000	52	0.625	0.61337209302324	0.6875	0.716836734693939
Chr02	15000001	15150000	15300000	141	0.5625	0.570332080200521	0.6875	0.736882716049407
Chr02	15050001	15200000	15350000	143	0.5625	0.571604938271624	0.6875	0.735857664233599
Chr02	15100001	15250000	15400000	163	0.5625	0.597177419354865	0.6875	0.753052016985159
Chr02	15150001	15300000	15450000	151	0.5729166666665	0.599380630630655	0.6875	0.752568493150699
Chr02	15200001	15350000	15500000	146	0.5625	0.588908450704254	0.6875	0.749400479616317
Chr02	15250001	15400000	15550000	159	0.5625	0.577150537634432	0.6875	0.74232456140352
Chr02	15300001	15450000	15600000	55	0.5	0.594907407407426	0.6875	0.737421383647792
Chr02	15350001	15500000	15650000	56	0.5	0.609848484848509	0.6875	0.740172955974849
Chr02	15400001	15550000	15700000	35	0.4375	0.511029411764706	0.625	0.655241935483871
Chr02	15450001	15600000	15750000	125	0.916666666667	0.770658263305328	1	0.86170977011494
Chr02	15500001	15650000	15800000	134	0.916666666667	0.757649739583336	1	0.857308201058206
Chr02	15550001	15700000	15850000	144	0.916666666667	0.798406862745096	1	0.899409203980104
Chr02	15600001	15750000	15900000	135	0.916666666667	0.821358267716535	1	0.913333333333336
Chr02	15650001	15800000	15950000	137	0.916666666667	0.817708333333336	1	0.899739583333336
Chr02	15700001	15850000	1.6e+07	138	0.916666666667	0.81621447028424	1	0.896474358974362
Chr02	15750001	15900000	16050000	55	0.75	0.71374999999998	1	0.81625000000002
Chr02	15800001	15950000	16100000	43	0.75	0.757478632478615	1	0.829059829059846
Chr02	15850001	1.6e+07	16150000	24	NA	NA	NA	NA
Chr02	15900001	16050000	16200000	35	0.5	0.54704301075271	0.5	0.5527777777778
Chr02	15950001	16100000	16250000	29	NA	NA	NA	NA
Chr02	16000001	16150000	16300000	30	0.5625	0.587962962962963	0.5625	0.62
Chr02	16050001	16200000	16350000	24	NA	NA	NA	NA
Chr02	16100001	16250000	16400000	39	0.5	0.531547619047629	0.6875	0.627450980392147
Chr02	16150001	16300000	16450000	35	0.5625	0.553763440860226	0.6875	0.650694444444433
Chr02	16200001	16350000	16500000	27	NA	NA	NA	NA
Chr02	16250001	16400000	16550000	39	0.6770833333335	0.647058823529412	0.75	0.7314814814815
Chr02	16300001	16450000	16600000	39	0.6041666666665	0.609681372549029	0.6875	0.706018518518556
Chr02	16350001	16500000	16650000	42	0.666666666667	0.659346846846865	0.75	0.741987179487205
Chr02	16400001	16550000	16700000	28	NA	NA	NA	NA
Chr02	16450001	16600000	16750000	29	NA	NA	NA	NA
Chr02	16500001	16650000	16800000	26	NA	NA	NA	NA
Chr02	16550001	16700000	16850000	15	NA	NA	NA	NA
Chr02	16600001	16750000	16900000	11	NA	NA	NA	NA
Chr02	16650001	16800000	16950000	9	NA	NA	NA	NA
Chr02	16700001	16850000	1.7e+07	9	NA	NA	NA	NA
Chr02	16750001	16900000	17050000	24	NA	NA	NA	NA
Chr02	16800001	16950000	17100000	26	NA	NA	NA	NA
Chr02	16850001	1.7e+07	17150000	24	NA	NA	NA	NA
Chr02	16900001	17050000	17200000	25	NA	NA	NA	NA
Chr02	16950001	17100000	17250000	45	0.75	0.693948412698412	1	0.867886178861805
Chr02	17000001	17150000	17300000	43	0.75	0.710937500000008	1	0.88514957264959
Chr02	17050001	17200000	17350000	31	0.75	0.734375000000036	1	0.932291666666679
Chr02	17100001	17250000	17400000	39	0.75	0.673214285714314	1	0.875563063063081
Chr02	17150001	17300000	17450000	47	0.6875	0.670542635658953	1	0.861268939393955
Chr02	17200001	17350000	17500000	53	0.666666666667	0.668402777777833	1	0.875425170068041
Chr02	17250001	17400000	17550000	33	0.666666666667	0.672715053763516	1	0.844135802469148
Chr02	17300001	17450000	17600000	50	0.666666666667	0.677556818181886	1	0.866279069767442
Chr02	17350001	17500000	17650000	72	0.75	0.733796296296349	1	0.911538461538462
Chr02	17400001	17550000	17700000	72	0.75	0.719401041666719	1	0.916035353535348
Chr02	17450001	17600000	17750000	64	0.75	0.728050595238143	1	0.931497175141237
Chr02	17500001	17650000	17800000	58	0.75	0.735702614379118	1	0.926515151515145
Chr02	17550001	17700000	17850000	58	0.75	0.729575163398726	1	0.925804093567246
Chr02	17600001	17750000	17900000	43	0.75	0.733552631578974	1	0.931686046511628
Chr02	17650001	17800000	17950000	25	NA	NA	NA	NA
Chr02	17700001	17850000	1.8e+07	16	NA	NA	NA	NA
Chr02	17750001	17900000	18050000	20	NA	NA	NA	NA
Chr02	17800001	17950000	18100000	64	0.75	0.747874149659857	1	0.893817204301064
Chr02	17850001	1.8e+07	18150000	87	0.666666666667	0.678846153846154	0.8229166666665	0.857886904761905
Chr02	17900001	18050000	18200000	91	0.6875	0.689260563380296	0.75	0.850615530303034
Chr02	17950001	18100000	18250000	82	0.666666666667	0.677884615384615	0.75	0.843090717299582
Chr02	18000001	18150000	18300000	90	0.666666666667	0.669805936073068	0.75	0.83477011494254
Chr02	18050001	18200000	18350000	90	0.666666666667	0.684931506849329	0.75	0.844827586206908
Chr02	18100001	18250000	18400000	47	0.625	0.60937500000005	0.75	0.792119565217435
Chr02	18150001	18300000	18450000	27	NA	NA	NA	NA
Chr02	18200001	18350000	18500000	24	NA	NA	NA	NA
Chr02	18250001	18400000	18550000	24	NA	NA	NA	NA
Chr02	18300001	18450000	18600000	27	NA	NA	NA	NA
Chr02	18350001	18500000	18650000	41	0.75	0.702850877192974	0.8333333333335	0.865679824561421
Chr02	18400001	18550000	18700000	43	0.75	0.733440170940179	1	0.872863247863256
Chr02	18450001	18600000	18750000	40	0.75	0.723684210526316	0.75	0.862268518518528
Chr02	18500001	18650000	18800000	38	0.75	0.709490740740722	0.75	0.855324074074083
Chr02	18550001	18700000	18850000	39	0.75	0.708333333333324	0.75	0.855324074074083
Chr02	18600001	18750000	18900000	29	NA	NA	NA	NA
Chr02	18650001	18800000	18950000	17	NA	NA	NA	NA
Chr02	18700001	18850000	1.9e+07	19	NA	NA	NA	NA
Chr02	18750001	18900000	19050000	18	NA	NA	NA	NA
Chr02	18800001	18950000	19100000	18	NA	NA	NA	NA
Chr02	18850001	1.9e+07	19150000	21	NA	NA	NA	NA
Chr02	18900001	19050000	19200000	31	0.6770833333335	0.655555555555633	0.78125	0.824519230769231
Chr02	18950001	19100000	19250000	29	NA	NA	NA	NA
Chr02	19000001	19150000	19300000	24	NA	NA	NA	NA
Chr02	19050001	19200000	19350000	23	NA	NA	NA	NA
Chr02	19100001	19250000	19400000	40	0.6770833333335	0.672181372549059	0.916666666667	0.846846846846865
Chr02	19150001	19300000	19450000	41	0.6875	0.676190476190486	0.9270833333335	0.84739583333335
Chr02	19200001	19350000	19500000	32	0.625	0.6634615384615	0.75	0.829301075268839
Chr02	19250001	19400000	19550000	31	0.6458333333335	0.673076923076923	0.9583333333335	0.869444444444467
Chr02	19300001	19450000	19600000	34	0.625	0.651041666666679	0.75	0.854166666666697
Chr02	19350001	19500000	19650000	48	0.583333333333	0.592261904761905	0.75	0.786458333333341
Chr02	19400001	19550000	19700000	34	0.5729166666665	0.57421875	0.75	0.723419540229897
Chr02	19450001	19600000	19750000	31	0.5625	0.543055555555567	0.75	0.702932098765444
Chr02	19500001	19650000	19800000	32	0.5625	0.573924731182774	0.75	0.740327380952393
Chr02	19550001	19700000	19850000	34	0.5625	0.570963541666625	0.75	0.743055555555567
Chr02	19600001	19750000	19900000	42	0.5	0.539634146341439	0.75	0.731907894736895
Chr02	19650001	19800000	19950000	33	0.5729166666665	0.584635416666656	0.8125	0.81510416666675
Chr02	19700001	19850000	2e+07	31	0.59375	0.594444444444433	0.8125	0.814655172413862
Chr02	19750001	19900000	20050000	32	0.625	0.610215053763419	0.8125	0.818055555555633
Chr02	19800001	19950000	20100000	44	0.625	0.61614583333335	0.75	0.779380341880436
Chr02	19850001	2e+07	20150000	39	0.625	0.616898148148167	0.75	0.767156862745206
Chr02	19900001	20050000	20200000	31	0.65625	0.704326923076923	0.75	0.7958333333334
Chr02	19950001	20100000	20250000	29	NA	NA	NA	NA
Chr02	20000001	20150000	20300000	28	NA	NA	NA	NA
Chr02	20050001	20200000	20350000	27	NA	NA	NA	NA
Chr02	20100001	20250000	20400000	18	NA	NA	NA	NA
Chr02	20150001	20300000	20450000	21	NA	NA	NA	NA
Chr02	20200001	20350000	20500000	27	NA	NA	NA	NA
Chr02	20250001	20400000	20550000	34	0.75	0.669270833333344	0.75	0.751984126984143
Chr02	20300001	20450000	20600000	35	0.75	0.661616161616182	0.75	0.7729166666667
Chr02	20350001	20500000	20650000	39	0.75	0.692567567567568	0.75	0.74565972222225
Chr02	20400001	20550000	20700000	38	0.75	0.6779761904762	0.75	0.76177536231887
Chr02	20450001	20600000	20750000	42	0.6875	0.661324786324795	0.75	0.7340277777778
Chr02	20500001	20650000	20800000	35	0.666666666667	0.647135416666719	0.75	0.7135416666667
Chr02	20550001	20700000	20850000	26	NA	NA	NA	NA
Chr02	20600001	20750000	20900000	30	0.6041666666665	0.602564102564154	0.75	0.671875
Chr02	20650001	20800000	20950000	27	NA	NA	NA	NA
Chr02	20700001	20850000	2.1e+07	27	NA	NA	NA	NA
Chr02	20750001	20900000	21050000	25	NA	NA	NA	NA
Chr02	20800001	20950000	21100000	22	NA	NA	NA	NA
Chr02	20850001	2.1e+07	21150000	27	NA	NA	NA	NA
Chr02	20900001	21050000	21200000	23	NA	NA	NA	NA
Chr02	20950001	21100000	21250000	29	NA	NA	NA	NA
Chr02	21000001	21150000	21300000	31	0.6770833333335	0.651041666666679	0.75	0.777777777777852
Chr02	21050001	21200000	21350000	30	0.6875	0.684413580246963	0.75	0.784722222222296
Chr02	21100001	21250000	21400000	105	0.6875	0.686426116838516	0.78125	0.840494791666708
Chr02	21150001	21300000	21450000	138	0.6875	0.69926075268821	0.8125	0.845868644067839
Chr02	21200001	21350000	21500000	158	0.6875	0.695238095238129	0.75	0.843672839506215
Chr02	21250001	21400000	21550000	170	0.75	0.713267543859684	0.875	0.857305936073096
Chr02	21300001	21450000	21600000	207	0.6875	0.701352530541037	0.75	0.837409420289891
Chr02	21350001	21500000	21650000	245	0.6875	0.700131975867303	0.75	0.848839421613425
Chr02	21400001	21550000	21700000	193	0.6875	0.718079922027328	0.75	0.858657684630766
Chr02	21450001	21600000	21750000	186	0.666666666667	0.693627450980412	0.75	0.839631782945767
Chr02	21500001	21650000	21800000	176	0.666666666667	0.702198364008202	0.75	0.843285562632726
Chr02	21550001	21700000	21850000	240	0.75	0.730798771121378	0.75	0.832738095238129
Chr02	21600001	21750000	21900000	206	0.75	0.74624316939894	0.8125	0.856435643564396
Chr02	21650001	21800000	21950000	181	0.75	0.766064257028127	0.8125	0.846153846153897
Chr02	21700001	21850000	2.2e+07	168	0.75	0.761827956989265	0.75	0.816901408450761
Chr02	21750001	21900000	22050000	140	0.833333333333	0.796423884514465	1	0.8607954545455
Chr02	21800001	21950000	22100000	146	0.833333333333	0.801844783715031	1	0.87958333333336
Chr02	21850001	2.2e+07	22150000	63	0.8125	0.785087719298246	1	0.880527210884367
Chr02	21900001	22050000	22200000	83	0.833333333333	0.817370129870117	1	0.933840090090081
Chr02	21950001	22100000	22250000	88	0.833333333333	0.799125514403272	1	0.918019480519468
Chr02	22000001	22150000	22300000	96	0.833333333333	0.787168560606034	1	0.918674698795181
Chr02	22050001	22200000	22350000	97	0.833333333333	0.787219101123562	1	0.926339285714286
Chr02	22100001	22250000	22400000	82	0.7916666666665	0.775106837606808	1	0.92343073593074
Chr02	22150001	22300000	22450000	85	0.75	0.760416666666638	1	0.919337606837615
Chr02	22200001	22350000	22500000	57	0.75	0.712740384615365	0.9375	0.86916666666668
Chr02	22250001	22400000	22550000	39	0.625	0.6470238095238	0.916666666667	0.8684523809524
Chr02	22300001	22450000	22600000	23	NA	NA	NA	NA
Chr02	22350001	22500000	22650000	28	NA	NA	NA	NA
Chr02	22400001	22550000	22700000	33	0.5625	0.616847826086957	0.75	0.7425
Chr02	22450001	22600000	22750000	52	0.416666666667	0.512195121951244	0.625	0.587594696969705
Chr02	22500001	22650000	22800000	50	0.416666666667	0.517628205128231	0.583333333333	0.584325396825405
Chr02	22550001	22700000	22850000	50	0.4375	0.530448717948744	0.583333333333	0.570436507936548
Chr02	22600001	22750000	22900000	51	0.4375	0.533854166666675	0.666666666667	0.590116279069814
